city,country,Region_ID,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054,year_2055,year_2056,year_2057,year_2058,year_2059,year_2060,year_2061,year_2062,year_2063,year_2064,year_2065,year_2066,year_2067,year_2068,year_2069,year_2070,year_2071,year_2072,year_2073,year_2074,year_2075,year_2076,year_2077,year_2078,year_2079,year_2080,year_2081,year_2082,year_2083,year_2084,year_2085,year_2086,year_2087,year_2088,year_2089,year_2090,year_2091,year_2092,year_2093,year_2094,year_2095,year_2096,year_2097,year_2098,year_2099
Buenos Aires,Argentina,ARG.5.184,18.138132195662,18.154029841765897,18.1999912886533,18.2094582553912,18.23768095549,18.2240130770812,18.2829849773497,18.2975633316022,18.3178413975448,18.3173628914365,18.371149390398397,18.424210989623,18.4169057439555,18.4084373588993,18.3822180217453,18.3627947083508,18.3612682431327,18.3929584276448,18.4164145543059,18.441132110414102,18.460184112405802,18.479360279848898,18.476847815106897,18.510725575996602,18.5280608788416,18.5376363770554,18.579418771381302,18.6186460606708,18.6364635208188,18.6790185138346,18.6935324364926,18.7321258631201,18.7627264838091,18.7375692709918,18.7562035479104,18.781759111982,18.782632174363002,18.8279823942811,18.8805338683139,18.8736678029808,18.837759397149803,18.8358119494639,18.8506582469291,18.8379287357707,18.864462243012397,18.8544587073508,18.859354085838397,18.851723523122804,18.8662496703722,18.9069129877149,18.9313858238479,18.908080004275803,18.9560830146116,18.9987854450477,19.003973027215398,18.9951606370849,19.0262614569377,19.023228269364,19.063658580094103,19.109927092187103,19.165659691129697,19.1995638707722,19.167875373772198,19.1932372303691,19.1908046770459,19.1939509032881,19.240545831686802,19.32062126379,19.3198138793251,19.3061560958509,19.3372616243913,19.3628073765081,19.3691905958328,19.3783299359644,19.403415069988398,19.3824781754057,19.3858555601865,19.396319852269002,19.412362165639102,19.369097967114502
Karachi,Pakistan,PAK.8.28.126,26.8252116371961,26.857083479474696,26.848968829801898,26.8936808907445,26.9392062970174,26.9616046605689,26.9732310616847,26.9884586717379,27.0068540900468,27.0533397221802,27.022238842477798,27.0319863739349,27.0329473671745,27.0667635964769,27.1084973090592,27.136313136476897,27.1485625099328,27.1733278626357,27.1986718080053,27.2434332543931,27.264450667958304,27.2946944368735,27.3027984176996,27.293678990060002,27.3023288118011,27.305818454369103,27.3444147845337,27.363006730006,27.4120047468453,27.4494952773106,27.4753058341301,27.504447922409202,27.509427023916,27.532816971086604,27.573870415382,27.628356888252696,27.6528641855544,27.643059629979,27.6942039876136,27.7106640441428,27.743825510226603,27.802623702290003,27.834600799260397,27.8632906887008,27.877766971565197,27.901777026043895,27.8993155410043,27.8932254040394,27.879329350796798,27.9047032746908,27.9489973230993,27.962027844460202,27.9798353438609,27.992728713547397,28.0138849676735,28.036726513450102,28.0414418586615,28.0683226292846,28.0567973429986,28.049675865598502,28.042839832786104,28.0521802384019,28.048661629208304,28.056736709095603,28.0790124924539,28.110860068341303,28.1347063735363,28.137983003277302,28.148252503540697,28.168270732660602,28.183394559752998,28.176521016230698,28.1677632355829,28.1604297066443,28.147897566098102,28.1804775705447,28.2061145872217,28.193184177606803,28.1825273256393,28.210378918667498
Cairo,Egypt,EGY.11,22.8365969286645,22.911084637821396,22.9273500877725,22.940722053631397,22.9490131300448,22.9804118169583,23.0169897674692,23.0422673848352,23.082398320943,23.1381349224998,23.1437163461165,23.181756462638603,23.177079967293,23.1927569624384,23.2356566433485,23.278868276999802,23.2896556928018,23.300748767939897,23.3221961195638,23.3217409966513,23.3098557879639,23.325261553138102,23.3670761648075,23.4047315360669,23.407512987871698,23.411207291554298,23.4088854488241,23.4088230715837,23.4261185541854,23.421163601030102,23.4274304168095,23.4445134010186,23.4609755422371,23.475050129022602,23.4903475480293,23.528394124179002,23.568541723249,23.532805520244302,23.5674449843298,23.5979103680426,23.6211865641324,23.6493875088085,23.683216046059197,23.715817798657397,23.7384702268424,23.7662330564777,23.8338442561414,23.860166983937397,23.881227449008698,23.869011868671198,23.8898568374995,23.9380772002466,23.9761823081279,23.9634553109111,23.982225535938102,24.00353232864,24.0113140819115,24.0342681287287,24.039891133995198,24.053163410458602,24.07328592692,24.08511528769,24.091084283220702,24.111464254633997,24.138560038551198,24.1298395642046,24.1544509444031,24.215801491934,24.199974819561803,24.2088236870056,24.211462390787002,24.2003515824016,24.2111866126894,24.236498329303103,24.224941300668803,24.2160317738565,24.231874007115504,24.22775895088,24.2085909685174,24.2339043020405
Rio de Janeiro,Brazil,BRA.19.3634.Rf31287f7cff5d3a1,24.143959357283002,24.159535313204398,24.1603720768539,24.192830952403398,24.221419876774398,24.236132154826898,24.2762191532736,24.3480520128023,24.3301370728758,24.317119933523998,24.326901979490298,24.355786429802603,24.368937502470498,24.3713468584208,24.408315238839602,24.431134231766702,24.443380160710397,24.459215295163396,24.491745284705896,24.5257198105791,24.559970337024804,24.5527523201268,24.5568963631109,24.593107375131197,24.640662033923398,24.6904306917784,24.684972346124397,24.6943013868681,24.7298796287721,24.7498499636663,24.7564829674889,24.769859426220002,24.7779446319845,24.8183046948952,24.857017259641104,24.8913004129485,24.908102432758604,24.917145430271603,24.900020699520997,24.904498145398897,24.921201943110102,24.9461493574537,24.971606645141602,24.9872983887145,25.016730011251603,25.0503341638724,25.0652243293714,25.1090350110297,25.1169100695039,25.111866506487,25.137795228825397,25.1320548900911,25.105508630683797,25.1160681985578,25.110661321086397,25.128654128592,25.1092354062679,25.124390216055602,25.1460206639517,25.125005978601603,25.144355125198103,25.1572892513908,25.1884027425602,25.1969164848385,25.199238618403,25.2359802492442,25.219762321475397,25.1958442791185,25.215435994496197,25.2219418368616,25.2025320150958,25.2025454755918,25.164159842196604,25.167889409413398,25.1908524503365,25.232257333530697,25.265067460536603,25.2765588083465,25.294886643576604,25.325946513516303
Osaka,Japan,JPN.33.R7b7f7c3d0067ede8,15.662616434329099,15.6526189885845,15.6784000783256,15.656194161110198,15.6383018882459,15.6570491013919,15.672910093780198,15.720383038575498,15.719533919265801,15.6885823091362,15.6772207016308,15.636219516587,15.6063101478444,15.6533427551895,15.710956272762498,15.760412980750198,15.836207112775,15.8646992077213,15.874470069577999,15.8871689760658,15.9362510459376,15.9528173417935,15.989825757306399,16.046231385495602,16.1044028998814,16.1617505562938,16.210034640122398,16.246378974413,16.2698596640018,16.2791199764485,16.2859970299389,16.3157752687684,16.3342967155472,16.3665774930707,16.4111420048265,16.4270582957638,16.4700394130559,16.472162939246303,16.4934550092945,16.4726686518367,16.5197305939659,16.5083678879607,16.5069694201348,16.498206441127,16.532526071480902,16.571580095824302,16.6096705445103,16.623466300257498,16.6161393322286,16.642120074922303,16.7128783377485,16.7457599779597,16.7172527774351,16.698737050903098,16.665960093935798,16.6725739567216,16.6469500886263,16.666403681779002,16.6795827996059,16.6829536184338,16.6633596286756,16.690113702271,16.7131809864135,16.735402438401998,16.753362005645197,16.7439376144217,16.7363123686676,16.7195986438967,16.7303950154343,16.7296746630724,16.7498558564188,16.7129811208306,16.6937560253091,16.6785634975379,16.6478907197464,16.6846233789968,16.6688378884972,16.7105257988652,16.6786598028761,16.6843224087891
Beijing,China,CHN.2.18.78,13.422015049001802,13.496618093268198,13.5694360897244,13.5838725411854,13.6419412309852,13.628269904708901,13.6524990388547,13.717779455072598,13.689835473936698,13.6622301163681,13.6638528931606,13.618147494136,13.6327385582828,13.6672111974379,13.6754731785628,13.669527958780199,13.70021470012,13.7489800517556,13.773129216521301,13.7911370484501,13.8490714877599,13.8901709822198,13.912621625056401,13.906641032977701,13.913953525325198,13.968652554005802,14.017214448852698,14.0427566490707,14.117912614384402,14.210985974170498,14.245043361077002,14.2790737790574,14.2951357777337,14.3246152631148,14.345220590130598,14.360506727008701,14.3668394452183,14.335944326921698,14.3722009043882,14.350477954233101,14.3944350613009,14.4088291477354,14.4084110602834,14.444821384715901,14.498759707901401,14.560572409258402,14.5910794277391,14.624126778755901,14.6244041168265,14.667889888822598,14.722015149614801,14.754838659423001,14.703145483624,14.707546455174198,14.7144149055921,14.7111985813217,14.690212953185899,14.689361846362699,14.6835781968958,14.6862383598701,14.648188391038598,14.6629325136851,14.719729832372598,14.7429207245663,14.806209429216098,14.8133077350316,14.8446708562431,14.899673277381199,14.8988376371306,14.8617378829775,14.899778352528601,14.881854847585599,14.873265475822501,14.863826012641402,14.8543781381492,14.846123422051,14.853437910826399,14.848412538106698,14.804113287502,14.8488949857049
Manila,Philippines,PHL.47.955.Rf7fb64512597c906,27.4613915999442,27.4509971826553,27.468686892579303,27.4878758857605,27.483285719078804,27.504012855196,27.473887923270603,27.4790232382749,27.5066835349894,27.514767325605398,27.534304841845497,27.5120512926183,27.5496905041991,27.575798430106396,27.5973023331199,27.6194347935956,27.6594312524957,27.682971170728603,27.6885808098996,27.6852197332153,27.714099131342696,27.752906196921302,27.794725078381,27.811232992147797,27.864860042224198,27.890800176022896,27.917623979313102,27.936319224242002,27.9580876650763,27.989311002899104,28.0217874389595,28.0225477246554,28.0338286207252,28.035666973919202,28.061495907578802,28.0835528937551,28.110499719970104,28.138925116147497,28.1630218015888,28.154796996836602,28.1856320507338,28.168801936791397,28.1741824444658,28.1838705095962,28.1843956350792,28.200031171532697,28.215744874701098,28.217083887135896,28.238064635879898,28.246536478471604,28.2092119301372,28.216324989362697,28.222415208871304,28.203699614934603,28.181477610697197,28.205615304139698,28.2296268561017,28.225117625147902,28.2432907547265,28.298135297671,28.311110582900895,28.299634530222896,28.327880973731602,28.357217558713103,28.3317969947508,28.341620399339103,28.342197468446198,28.369858298105697,28.354251805180603,28.368234095149898,28.378960139844498,28.385676754108502,28.389885329065198,28.3831558843824,28.3982824291679,28.3894989338222,28.4095394464578,28.4339579316467,28.412723924313998,28.4099290280434
Moscow,Russia,RUS.48.1150.Re704f9e837a08221,5.6092619485458695,5.5525584639517,5.58405985080205,5.58605415165609,5.55838798575055,5.5662848313717195,5.61959432979262,5.62789566782291,5.66410713921645,5.74645058511153,5.7535596953319,5.7633447887216995,5.78943021834719,5.73175909941304,5.77154847353867,5.87990573374421,5.922523137755361,5.96685753061849,5.9060430300704505,5.8727896936033,5.92951269126484,6.005822445304839,5.93490660056379,6.02771909591975,6.096915144680071,6.18591426013482,6.22694632293931,6.37683623343393,6.43252690438071,6.44306141977168,6.45681373179947,6.403586348951911,6.45090721501888,6.50025847585682,6.48460854170272,6.492141678170491,6.498857822866549,6.50773124420112,6.53735980039083,6.66252013761157,6.686394549728991,6.70041521079059,6.680321129406379,6.72851119770061,6.81672582143344,6.892444012770881,6.970112658547231,6.98004310768875,6.978625338693651,7.01721911395141,7.05595817708793,7.08644358882622,7.14117899753949,7.16119296504869,7.1497185417012314,7.243786612135089,7.24122901184137,7.25380690810737,7.262460993984179,7.33422252061674,7.34799573482866,7.35577142298434,7.35063007869161,7.2308999540649905,7.12619784536196,7.0174465126176795,7.10281497683059,7.15501161182321,7.01848609381259,6.9728921276910905,6.97852030218583,6.970712155525559,7.018402983509951,7.033647344537309,7.03567335008809,6.95508741501487,6.99865114131954,6.978354793681411,6.9088124768216,6.91913236751181
Istanbul,Turkey,TUR.40.440,14.9074250740054,15.011655310376101,15.0357607832434,15.052966549598501,15.0509087575389,15.0739752132498,15.108332759500898,15.137536766356401,15.1935710331935,15.2366896465184,15.2355855646239,15.271948578773,15.2348713879671,15.2399376413827,15.2698206873487,15.3384001887902,15.353371152810901,15.3671382843594,15.343761369858301,15.3053089907323,15.318734601724401,15.289186239449,15.297420009566801,15.324091866729999,15.3836518356776,15.403459758057402,15.389036778044698,15.4068093259971,15.427143473374601,15.421532753686302,15.4074231245491,15.394622973378802,15.380258950061199,15.4215684403301,15.3947938668421,15.411252054842501,15.4089392889917,15.396993393055402,15.4388286151528,15.4568981955943,15.472076788241699,15.4792580227245,15.5140484698177,15.581687639447598,15.608912833167802,15.636102534326401,15.7140489595612,15.7214722158564,15.748384552628,15.7690418489346,15.790389170299802,15.8378937915714,15.860074831285901,15.870586845876,15.8736903197685,15.915319703641698,15.940775915284199,16.0138946592955,16.0007669661043,15.988770417063801,15.9866609690136,15.9600718992151,15.962382147615699,15.952333508285301,15.9710167818965,15.943806580950401,15.9766260291414,16.0373693008034,16.0098169909488,16.026450328027,16.0084068243504,15.9990501353365,16.022531738145098,16.071017190277697,16.0822697314328,16.0547667602589,16.0580012581742,16.0383263245277,15.9981620090513,16.051831726003098
Paris,France,FRA.11.75,12.218765849109499,12.2383763184243,12.3172833676508,12.328740778442302,12.3795219985921,12.399036648908,12.391596186464099,12.3946470233389,12.4411353433067,12.4436271564094,12.4654117876756,12.4728826828744,12.556394836556699,12.6103652747178,12.6619125157945,12.612794377864098,12.643044982751201,12.611246458786098,12.5909971444112,12.653340900352699,12.719200836507001,12.7991505921465,12.8397990552316,12.8731976960603,12.951934853781,12.9717717158253,12.9765668511742,13.0491414557105,13.053296837063401,13.087729797669699,13.1038986325924,13.088917865459,13.069445820000698,13.153020236953099,13.173213261521699,13.1633654642379,13.1543816685103,13.233945283264001,13.3587290876688,13.369065742358599,13.392098811040402,13.4082805121712,13.361463953942199,13.4088422210319,13.4454349299693,13.4780897804736,13.512980426569701,13.4975648633777,13.4891261979881,13.512790725095101,13.5415820250702,13.6039269064146,13.6198269496265,13.5978881933988,13.584970887628,13.5954730720715,13.5901518537771,13.599992572172802,13.6224041285464,13.702906457402598,13.6942505146965,13.7096148033212,13.710388353164001,13.648271841166501,13.628231770834,13.605305308947699,13.633404917836499,13.5842977502451,13.582186247006302,13.601639046967799,13.58531669551,13.577023022172801,13.5584319219068,13.5100925211346,13.4652360334589,13.495107713610698,13.5595659600098,13.585378624351598,13.5439056026565,13.612213223220301
